"연번","도로명주소","지번주소","x 좌표","y 좌표","건물명","구 명칭","전화번호","유형","개방시간","소재지 용도","화장실 현황","장애인화장실 현황","편의시설 (기타설비)","안내표지","소재지","비고"
"215005","서울특별시 송파구 올림픽로 240","서울특별시 송파구 잠실동 40-1","127.09971610","37.51063596","샤롯데 씨어터","송파구","02-411-5024","민간개방|","기타|평일17:30~22:30주말12:00~21:30|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","출입구CCTV|","근생시설|","샤롯데씨어터"
"215006","서울특별시 송파구 위례성대로 18","서울특별시 송파구 방이동 45-3","127.11431951","37.51645447","아트홀제이(금복빌딩)","송파구","02-425-3211","민간개방|","기타|05:00~22:00|"," ","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|"," ","근생시설|","건물관리자"
"215007","서울특별시 송파구 오금로 513","서울특별시 송파구 거여동 37","127.14587869","37.49322421","송파브이아트홀","송파구","02-443-7765","민간개방|","기타|10:00~19:00|"," ","남자|여자|"," "," ","출입구CCTV|","근생시설|","송파브이아트홀"
"215008","서울특별시 송파구 백제고분로 405","서울특별시 송파구 송파동 20-7","127.10968612","37.50746662","빠른병원","송파구","02-423-8288","민간개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","근생시설|","건물관리인"
"215009","서울특별시 송파구 백제고분로 407","서울특별시 송파구 송파동 20-8","127.10988472","37.50759336","강남힘찬병원","송파구","1899-2225","민간개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|"," ","병의원|","건물관리인"
"215010","서울특별시 송파구 송이로 76","서울특별시 송파구 가락동 159-7","127.11948367","37.49910972","뉴스타트병원","송파구","02-407-7700","민간개방|","정시(09:00~18:00)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","병의원|","건물관리인"
"215011","서울특별시 송파구 위례순환로 478","서울특별시 송파구 장지동 904-2","127.13408581","37.47757135","센트라포레","송파구","010-3704-8009","민간개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","출입구CCTV|","근생시설|","건물관리인"
"215012","서울특별시 송파구 가락로 214","서울특별시 송파구 송파동 147-1","127.11663769","37.50729230","우진빌딩","송파구","010-5259-4217","민간개방|","정시(08:00~24:00)|"," ","남자|여자|"," "," ","출입구CCTV|","업무시설|","건물관리인"
"215013","서울특별시 송파구 가락로 249","서울특별시 송파구 방이동 136-6","127.11801910","37.51042746","금성빌라상가","송파구","010-3739-8904","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","근생시설|","건물관리인"
"215014","서울특별시 송파구 동남로 110","서울특별시 송파구 문정동 29-24","127.12376734","37.48981969","로데오상점가","송파구","02-400-1633","민간개방|","상시(24시간)|"," ","남자|여자|"," "," ","출입구CCTV|","근생시설|","건물관리인"
"215015","서울특별시 송파구 마천로7길 4, 7동 (오금동, 대림아파트)","서울특별시 송파구 오금동 19","127.12867568","37.50841098","킹스스크린골프","송파구","010-3037-8131","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","근생시설|","건물관리인"
"215016","서울특별시 송파구 백제고분로 113","서울특별시 송파구 잠실동 222-5","127.07990279","37.50702925","민성빌딩","송파구","010-9018-1144","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","업무시설|","건물관리인"
"215018","서울특별시 송파구 백제고분로 63","서울특별시 송파구 잠실동 175-2","127.07888592","37.51104919","위너스오피스텔 A동","송파구","02-418-5772","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," "," "," ","업무시설|","건물관리인"
"215019","서울특별시 송파구 법원로4길 6","서울특별시 송파구 문정동 652-5","127.12211002","37.48231777","문정아이파크 오피스텔","송파구","02-449-9263","민간개방|","정시(09:00~22:00)|"," ","남자|여자|","남자|여자|"," "," ","업무시설|","건물관리인"
"215020","서울특별시 송파구 삼전로 77","서울특별시 송파구 잠실동 251-5","127.08872576","37.50561867","성윤빌딩","송파구","010-3138-5720","민간개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," ","업무시설|","건물관리인"
"215021","서울특별시 송파구 석촌호수로 135","서울특별시 송파구 잠실동 44-3","127.09238558","37.50757190","레이크팰리스 종합상가 A동","송파구","02-422-3030","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," "," ","출입구CCTV|","근생시설|","건물관리인"
"215022","서울특별시 송파구 성내천로63길 5-5","서울특별시 송파구 마천동 330-2","127.15753821","37.49061524","㈜송파상운","송파구","010-6270-7985","민간개방|","정시(09:00~18:00)|"," ","공용|"," "," "," ","근생시설|","건물관리인"
"215023","서울특별시 송파구 송이로20길 8","서울특별시 송파구 가락동 75","127.12065560","37.49625853","맛찬들왕소금구이","송파구","02-404-3392","민간개방|","정시(07:00~22:00)|"," ","남자|여자|"," "," "," ","근생시설|","건물관리인"
"215551","서울특별시 마포구 독막로19길 20-13","서울특별시 마포구 상수동 72-7","126.92535383","37.54883278","와우어린이공원 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215552","서울특별시 용산구 새창로8길 117-1","서울특별시 용산구 산천동 2-9","126.95206965","37.53665197","도화동쉼터 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215553","서울특별시 마포구 토정로37길 22","서울특별시 마포구 도화동 540","126.94535499","37.54104942","도화소어린이공원 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215554","서울특별시 마포구 마포대로4길 16","서울특별시 마포구 도화동 290-15","126.94649585","37.53876386","복사꽃어린이공원 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215555","서울특별시 마포구 모래내로 69","서울특별시 마포구 성산동 88-2","126.91062409","37.56584305","성산2교열린 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215556","서울특별시 마포구 월드컵로 221-46","서울특별시 마포구 성산동 342","126.90086475","37.56292028","홍제천열린 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|","공용|","기저귀교환대(여)|기저귀교환대(장애인_공용)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215557","서울특별시 마포구 월드컵로 213","서울특별시 마포구 성산동 595-1","126.90080284","37.56544392","월드컵시범 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공중화장실|","마포구청 깨끗한마포과"
"215558","서울특별시 마포구 월드컵북로15안길 26","서울특별시 마포구 성산동 산 11-1","126.91093473","37.56274336","성미산이동 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공중화장실|","마포구청 깨끗한마포과"
"215559","서울특별시 마포구 고산2길 66-5","서울특별시 마포구 노고산동 24-3","126.94129241","37.55384604","노고산1 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215560","서울특별시 마포구 환일길 73","서울특별시 마포구 아현동 386-71","126.96223705","37.55201403","만리 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공중화장실|","마포구청 깨끗한마포과"
"215561","서울특별시 마포구 방울내로5길 8","서울특별시 마포구 망원동 436-6","126.90142441","37.55988488","두리어린이공원 공중화장실","마포구","02-3153-9234","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","마포구청 깨끗한마포과"
"215562","서울특별시 강북구 인수봉로17길 24-8","서울특별시 강북구 미아동 791-3725","127.01104059","37.62498411","삼양체육과학공원 화장실","강북구","02-901-6924","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","강북구 공원녹지과"
"215563","서울특별시 광진구 뚝섬로52길 81-5","서울특별시 광진구 자양동 704-5","127.07944091","37.52704683","한강공원화장실뚝섬4","광진구","02-3780-0780","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공원 및 하천변|","한강사업본부 환경과(02-3780-0785)"
"215564"," ","서울특별시 광진구 자양동  94","127.08063335","37.52720550","한강공원화장실뚝섬3","광진구","02-3780-0780","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공원 및 하천변|","한강사업본부 환경과(02-3780-0785)"
"215565"," ","서울특별시 광진구 자양동  753-1","127.08793305","37.52852263","한강공원화장실뚝섬1","광진구","02-3780-0780","공공개방|","상시(24시간)|"," ","남자|여자|","공용|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|비상벨(장애인_남)|비상벨(장애인_여)|","공원 및 하천변|","한강사업본부 환경과(02-3780-0785)"
"215566","서울특별시 광진구 아차산로 456","서울특별시 광진구 구의동 218-11","127.09303676","37.53910916","세종빌딩","광진구","02-450-1375","민간개방|","기타|09:00~익일02:00|"," ","남자|여자|"," "," "," ","업무시설|","광진구청 청소과(02-450-1375)"
"215567","서울특별시 광진구 강변역로4길 68","서울특별시 광진구 구의동 547-8","127.09259597","37.53260118","리젠트오피스텔","광진구","02-450-1375","민간개방|","기타|04:00~익일01:00|"," ","남자|여자|"," "," "," ","업무시설|","광진구청 청소과(02-450-1375)"
"215568","서울특별시 광진구 능동로36길 32","서울특별시 광진구 능동 223-39","127.08080499","37.55569847","대봉갈비(한주빌딩)","광진구","02-450-1375","민간개방|","정시(09:00~24:00)|"," ","남자|여자|"," "," "," ","근생시설|","광진구청 청소과(02-450-1375)"
"215569","서울특별시 광진구 동일로 88","서울특별시 광진구 자양동 24-30","127.06330834","37.54040190","동성빌딩","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","업무시설|","광진구청 청소과(02-450-1375)"
"215570","서울특별시 광진구 동일로22길 81","서울특별시 광진구 화양동 9-92","127.06879169","37.54144509","캠퍼스프라자","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|","업무시설|","광진구청 청소과(02-450-1375)"
"215571","서울특별시 광진구 군자로 183","서울특별시 광진구 군자동 473-17","127.07823711","37.55700971","군자감자탕","광진구","02-450-1375","민간개방|","기타|09:00~익일03:00|"," ","남자|여자|"," "," "," ","업무시설|","광진구청 청소과(02-450-1375)"
